FechaPublicacion,Etapa,FechaInicio,FechaFin,Caso,NombreCaso,CodigoAreaOperativa,AportesProyectados,AnioEstudio,SemanaEstudio
2025-05-25,1,2025-05-26,2025-06-01,Caso1,H94-96,Are0127,5346714.5,2025,21
2025-05-25,1,2025-05-26,2025-06-01,Estocastico,Percentil 95,Are0127,3505000.0,2025,21
2025-05-25,1,2025-05-26,2025-06-01,Estocastico,Percentil 5,Are0127,3505000.0,2025,21
2025-05-25,1,2025-05-26,2025-06-01,Estocastico,Promedio,Are0127,6267707.0,2025,21
2025-05-25,1,2025-05-26,2025-06-01,Caso3,H18-20,Are0010,431385728.0,2025,21
2025-05-25,1,2025-05-26,2025-06-01,Caso2,H15-17,Are0010,193728576.0,2025,21
2025-05-25,1,2025-05-26,2025-06-01,Caso5,HContingencia,Are0010,260085712.0,2025,21
2025-05-25,1,2025-05-26,2025-06-01,Caso4,HEsperado,Are0010,368628576.0,2025,21
2025-05-25,1,2025-05-26,2025-06-01,Caso1,H94-96,Are0010,287728576.0,2025,21
2025-05-25,1,2025-05-26,2025-06-01,Estocastico,Percentil 95,Are0010,469900000.0,2025,21
2025-05-25,1,2025-05-26,2025-06-01,Estocastico,Percentil 5,Are0010,281671424.0,2025,21
2025-05-25,1,2025-05-26,2025-06-01,Estocastico,Promedio,Are0010,358531136.0,2025,21
2025-05-25,1,2025-05-26,2025-06-01,Caso3,H18-20,Are0128,50053528.0,2025,21
2025-05-25,1,2025-05-26,2025-06-01,Caso2,H15-17,Are0128,26484982.0,2025,21
2025-05-25,1,2025-05-26,2025-06-01,Caso5,HContingencia,Are0128,37118184.0,2025,21
2025-05-25,1,2025-05-26,2025-06-01,Caso4,HEsperado,Are0128,52811344.0,2025,21
2025-05-25,1,2025-05-26,2025-06-01,Caso1,H94-96,Are0128,48619416.0,2025,21
2025-05-25,1,2025-05-26,2025-06-01,Estocastico,Percentil 95,Are0128,38808744.0,2025,21
2025-05-25,1,2025-05-26,2025-06-01,Estocastico,Percentil 5,Are0128,38808744.0,2025,21
2025-05-25,1,2025-05-26,2025-06-01,Estocastico,Promedio,Are0128,51068164.0,2025,21
2025-05-25,1,2025-05-26,2025-06-01,Caso3,H18-20,Are0056,116349216.0,2025,21
2025-05-25,1,2025-05-26,2025-06-01,Caso2,H15-17,Are0056,59942428.0,2025,21
2025-05-25,1,2025-05-26,2025-06-01,Caso5,HContingencia,Are0056,72368856.0,2025,21
2025-05-25,1,2025-05-26,2025-06-01,Caso4,HEsperado,Are0056,84324432.0,2025,21
2025-05-25,1,2025-05-26,2025-06-01,Caso1,H94-96,Are0056,59114216.0,2025,21
2025-05-25,1,2025-05-26,2025-06-01,Estocastico,Percentil 95,Are0056,65723984.0,2025,21
2025-05-25,1,2025-05-26,2025-06-01,Estocastico,Percentil 5,Are0056,65723984.0,2025,21
2025-05-25,1,2025-05-26,2025-06-01,Estocastico,Promedio,Are0056,105482888.0,2025,21
2025-05-25,1,2025-05-26,2025-06-01,Caso3,H18-20,Are0012,39414284.0,2025,21
2025-05-25,1,2025-05-26,2025-06-01,Caso2,H15-17,Are0012,7031857.0,2025,21
2025-05-25,1,2025-05-26,2025-06-01,Caso5,HContingencia,Are0012,19788572.0,2025,21
2025-05-25,1,2025-05-26,2025-06-01,Caso4,HEsperado,Are0012,26587142.0,2025,21
2025-05-25,1,2025-05-26,2025-06-01,Caso1,H94-96,Are0012,29681428.0,2025,21
2025-05-25,1,2025-05-26,2025-06-01,Estocastico,Percentil 95,Are0012,19070000.0,2025,21
2025-05-25,1,2025-05-26,2025-06-01,Estocastico,Percentil 5,Are0012,19070000.0,2025,21
2025-05-25,1,2025-05-26,2025-06-01,Estocastico,Promedio,Are0012,25278342.0,2025,21
2025-05-25,1,2025-05-26,2025-06-01,Caso3,H18-20,Are0002,217938176.0,2025,21
2025-05-25,1,2025-05-26,2025-06-01,Caso2,H15-17,Are0002,95726624.0,2025,21
2025-05-25,1,2025-05-26,2025-06-01,Caso5,HContingencia,Are0002,123809064.0,2025,21
2025-05-11,3,2025-05-26,2025-06-01,Estocastico,Percentil 95,Are0127,3216428.5,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Estocastico,Percentil 5,Are0127,3216428.5,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Estocastico,Promedio,Are0127,6192385.5,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Caso1,H94-96,Are0127,5379857.0,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Caso2,H15-17,Are0010,193700000.0,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Caso5,HContingencia,Are0010,259985712.0,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Caso4,HEsperado,Are0010,323042848.0,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Caso3,H18-20,Are0010,434657152.0,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Estocastico,Percentil 95,Are0010,532700000.0,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Estocastico,Percentil 5,Are0010,325485728.0,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Estocastico,Promedio,Are0010,415196576.0,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Caso1,H94-96,Are0010,287500000.0,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Caso2,H15-17,Are0128,26867626.0,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Caso5,HContingencia,Are0128,37693384.0,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Caso4,HEsperado,Are0128,49592072.0,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Caso3,H18-20,Are0128,51012828.0,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Estocastico,Percentil 95,Are0128,37532272.0,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Estocastico,Percentil 5,Are0128,37532272.0,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Estocastico,Promedio,Are0128,53619280.0,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Caso1,H94-96,Are0128,49596516.0,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Caso2,H15-17,Are0056,59272100.0,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Caso5,HContingencia,Are0056,71491472.0,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Caso4,HEsperado,Are0056,78162896.0,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Caso3,H18-20,Are0056,116297832.0,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Estocastico,Percentil 95,Are0056,75582656.0,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Estocastico,Percentil 5,Are0056,75582656.0,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Estocastico,Promedio,Are0056,104806952.0,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Caso1,H94-96,Are0056,57725772.0,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Caso2,H15-17,Are0012,6551857.0,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Caso5,HContingencia,Are0012,19181428.0,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Caso4,HEsperado,Are0012,22994286.0,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Caso3,H18-20,Are0012,40185716.0,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Estocastico,Percentil 95,Are0012,25342858.0,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Estocastico,Percentil 5,Are0012,25342858.0,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Estocastico,Promedio,Are0012,35466300.0,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Caso1,H94-96,Are0012,29465714.0,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Caso2,H15-17,Are0002,96431328.0,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Caso5,HContingencia,Are0002,124573088.0,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Caso4,HEsperado,Are0002,166979312.0,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Caso3,H18-20,Are0002,219485872.0,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Estocastico,Percentil 95,Are0002,161520224.0,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Estocastico,Percentil 5,Are0002,161520224.0,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Estocastico,Promedio,Are0002,215111952.0,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Caso1,H94-96,Are0002,145328640.0,2025,19
2025-05-04,4,2025-05-26,2025-06-01,Caso5,HContingencia,Are0127,7050857.0,2025,18
2025-05-04,4,2025-05-26,2025-06-01,Caso4,HEsperado,Are0127,5308428.5,2025,18
2025-05-04,4,2025-05-26,2025-06-01,Estocastico,Percentil 95,Are0127,2685285.75,2025,18
2025-05-04,4,2025-05-26,2025-06-01,Estocastico,Percentil 5,Are0127,2685285.75,2025,18
2025-05-04,4,2025-05-26,2025-06-01,Estocastico,Promedio,Are0127,6019965.5,2025,18
2025-05-04,4,2025-05-26,2025-06-01,Caso3,H18-20,Are0127,7681000.0,2025,18
2025-05-04,4,2025-05-26,2025-06-01,Caso2,H15-17,Are0127,4572714.5,2025,18
2025-05-04,4,2025-05-26,2025-06-01,Caso1,H94-96,Are0127,5379857.0,2025,18
2025-05-04,4,2025-05-26,2025-06-01,Caso5,HContingencia,Are0010,259785712.0,2025,18
2025-04-27,5,2025-05-26,2025-06-01,Caso2,H15-17,Are0127,4567571.5,2025,17
2024-03-13,64,2025-05-26,2025-06-01,Caso1,H92-94,Are0128,42236184.0,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Estocastico,Percentil 5,Are0128,19333158.0,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Caso5,H16-18,Are0128,50909744.0,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Caso2,H10-12,Are0128,52792056.0,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Caso3,HEsperado,Are0128,43516228.0,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Estocastico,Percentil 95,Are0128,19333158.0,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Estocastico,Promedio,Are0128,42547036.0,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Caso4,HContingencia,Are0128,44228356.0,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Caso1,H92-94,Are0056,52093028.0,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Estocastico,Percentil 5,Are0056,35237228.0,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Caso5,H16-18,Are0056,81807384.0,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Caso2,H10-12,Are0056,119232632.0,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Caso3,HEsperado,Are0056,77125016.0,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Estocastico,Percentil 95,Are0056,35237228.0,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Estocastico,Promedio,Are0056,71747216.0,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Caso4,HContingencia,Are0056,78533568.0,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Caso1,H92-94,Are0012,23991428.0,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Estocastico,Percentil 5,Are0012,6514857.0,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Caso5,H16-18,Are0012,30565714.0,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Caso2,H10-12,Are0012,35967144.0,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Caso3,HEsperado,Are0012,21550000.0,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Estocastico,Percentil 95,Are0012,6514857.0,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Estocastico,Promedio,Are0012,23408752.0,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Caso4,HContingencia,Are0012,24015714.0,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Caso1,H92-94,Are0002,145649088.0,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Estocastico,Percentil 5,Are0002,78898128.0,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Caso5,H16-18,Are0002,207980000.0,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Caso2,H10-12,Are0002,207066848.0,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Caso3,HEsperado,Are0002,170496928.0,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Estocastico,Percentil 95,Are0002,78898128.0,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Estocastico,Promedio,Are0002,151750560.0,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Caso4,HContingencia,Are0002,170298784.0,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Caso2,H10-12,Are0127,4102571.5,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Caso3,HEsperado,Are0127,3881571.5,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Estocastico,Percentil 95,Are0127,1491857.125,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Estocastico,Promedio,Are0127,4567933.0,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Caso4,HContingencia,Are0127,4742285.5,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Caso1,H92-94,Are0127,6071000.0,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Estocastico,Percentil 5,Are0127,1491857.125,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Caso5,H16-18,Are0127,4324285.5,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Caso2,H10-12,Are0010,419157152.0,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Caso3,HEsperado,Are0010,316571424.0,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Caso1,H92-94,Are0010,270042848.0,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Estocastico,Percentil 5,Are0010,158014288.0,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Estocastico,Percentil 95,Are0010,438357152.0,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Estocastico,Promedio,Are0010,294022272.0,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Caso5,H16-18,Are0010,375585728.0,2024,10
2024-03-13,64,2025-05-26,2025-06-01,Caso4,HContingencia,Are0010,321814272.0,2024,10
2025-05-11,3,2025-05-26,2025-06-01,Caso2,H15-17,Are0127,4572714.5,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Caso5,HContingencia,Are0127,7050857.0,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Caso4,HEsperado,Are0127,5308428.5,2025,19
2025-05-11,3,2025-05-26,2025-06-01,Caso3,H18-20,Are0127,7681000.0,2025,19
2024-08-04,43,2025-05-26,2025-06-01,Caso4,HContingencia,Are0002,171741072.0,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Caso3,HEsperado,Are0002,170634896.0,2024,31
2024-09-29,35,2025-05-26,2025-06-01,Estocastico,Promedio,Are0127,4473888.5,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Caso5,HContingencia,Are0127,2936285.75,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Estocastico,Promedio,Are0010,286660864.0,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Caso5,HContingencia,Are0010,143128576.0,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Estocastico,Promedio,Are0128,42280492.0,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Caso5,HContingencia,Are0128,31139314.0,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Estocastico,Promedio,Are0056,72662728.0,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Caso5,HContingencia,Are0056,48526716.0,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Estocastico,Promedio,Are0012,21620660.0,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Caso5,HContingencia,Are0012,5144571.5,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Estocastico,Promedio,Are0002,145623040.0,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Caso5,HContingencia,Are0002,55380984.0,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Caso3,H20-22,Are0127,4048428.5,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Caso1,H93-95,Are0127,5050428.5,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Caso3,H20-22,Are0010,363585728.0,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Caso1,H93-95,Are0010,283342848.0,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Caso3,H20-22,Are0128,44288100.0,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Caso1,H93-95,Are0128,48011800.0,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Caso3,H20-22,Are0056,76449600.0,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Caso1,H93-95,Are0056,57145516.0,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Caso3,H20-22,Are0012,13203143.0,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Caso1,H93-95,Are0012,29222858.0,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Caso3,H20-22,Are0002,225598432.0,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Caso1,H93-95,Are0002,143915968.0,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Estocastico,Percentil 95,Are0127,1530571.375,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Estocastico,Percentil 5,Are0127,1530571.375,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Estocastico,Percentil 95,Are0010,476971424.0,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Estocastico,Percentil 5,Are0010,172714288.0,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Estocastico,Percentil 95,Are0128,22574592.0,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Estocastico,Percentil 5,Are0128,22574592.0,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Estocastico,Percentil 95,Are0056,43336084.0,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Estocastico,Percentil 5,Are0056,43336084.0,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Estocastico,Percentil 95,Are0012,7152000.0,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Estocastico,Percentil 5,Are0012,7152000.0,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Estocastico,Percentil 95,Are0002,69066776.0,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Estocastico,Percentil 5,Are0002,69066776.0,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Caso4,HEsperado,Are0127,5443571.5,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Caso2,H92-94,Are0127,6028714.5,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Caso4,HEsperado,Are0010,323657152.0,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Caso2,H92-94,Are0010,263257136.0,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Caso4,HEsperado,Are0128,44912344.0,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Caso2,H92-94,Are0128,41282772.0,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Caso4,HEsperado,Are0056,89246272.0,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Caso2,H92-94,Are0056,51096416.0,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Caso4,HEsperado,Are0012,22715714.0,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Caso2,H92-94,Are0012,22690000.0,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Caso4,HEsperado,Are0002,161336576.0,2024,39
2024-09-29,35,2025-05-26,2025-06-01,Caso2,H92-94,Are0002,142154688.0,2024,39
2024-06-30,48,2025-05-26,2025-06-01,Estocastico,Promedio,Are0127,4705562.0,2024,26
2024-06-30,48,2025-05-26,2025-06-01,Caso1,H92-94,Are0127,6189000.0,2024,26
2024-08-11,42,2025-05-26,2025-06-01,Caso2,H10-12,Are0128,52903216.0,2024,32
2024-08-11,42,2025-05-26,2025-06-01,Caso4,HContingencia,Are0056,81729200.0,2024,32
2024-08-11,42,2025-05-26,2025-06-01,Caso2,H10-12,Are0056,119573456.0,2024,32
2024-08-11,42,2025-05-26,2025-06-01,Caso4,HContingencia,Are0012,23627142.0,2024,32
2024-08-11,42,2025-05-26,2025-06-01,Caso2,H10-12,Are0012,35967144.0,2024,32
2024-08-11,42,2025-05-26,2025-06-01,Caso4,HContingencia,Are0002,171709648.0,2024,32
2024-08-11,42,2025-05-26,2025-06-01,Caso2,H10-12,Are0002,203524992.0,2024,32
2024-08-04,43,2025-05-26,2025-06-01,Caso1,H92-94,Are0127,6003428.5,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Caso2,H10-12,Are0127,4102571.5,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Caso1,H92-94,Are0010,266185712.0,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Caso2,H10-12,Are0010,415671424.0,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Caso1,H92-94,Are0128,42074116.0,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Caso2,H10-12,Are0128,52724216.0,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Caso1,H92-94,Are0056,51531300.0,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Caso2,H10-12,Are0056,119352816.0,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Caso1,H92-94,Are0012,24008572.0,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Caso2,H10-12,Are0012,35967144.0,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Caso1,H92-94,Are0002,142561504.0,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Caso2,H10-12,Are0002,203524992.0,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Estocastico,Percentil 95,Are0127,1362042.875,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Estocastico,Percentil 5,Are0127,1362042.875,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Estocastico,Percentil 95,Are0010,467557152.0,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Estocastico,Percentil 5,Are0010,176385712.0,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Estocastico,Percentil 95,Are0128,24671328.0,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Estocastico,Percentil 5,Are0128,24671328.0,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Estocastico,Percentil 95,Are0056,37434484.0,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Estocastico,Percentil 5,Are0056,37434484.0,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Estocastico,Percentil 95,Are0012,6610857.0,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Estocastico,Percentil 5,Are0012,6610857.0,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Estocastico,Percentil 95,Are0002,74759304.0,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Estocastico,Percentil 5,Are0002,74759304.0,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Estocastico,Promedio,Are0127,4533283.5,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Caso5,H16-18,Are0127,4253428.5,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Estocastico,Promedio,Are0010,283587712.0,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Caso5,H16-18,Are0010,370800000.0,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Estocastico,Promedio,Are0128,41348576.0,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Caso5,H16-18,Are0128,50995316.0,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Estocastico,Promedio,Are0056,71279152.0,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Caso5,H16-18,Are0056,81532744.0,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Estocastico,Promedio,Are0012,21653618.0,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Caso5,H16-18,Are0012,30592858.0,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Estocastico,Promedio,Are0002,144773120.0,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Caso5,H16-18,Are0002,203426912.0,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Caso4,HContingencia,Are0127,5552428.5,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Caso3,HEsperado,Are0127,5058000.0,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Caso4,HContingencia,Are0010,328700000.0,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Caso3,HEsperado,Are0010,325514272.0,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Caso4,HContingencia,Are0128,46386656.0,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Caso3,HEsperado,Are0128,45328916.0,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Caso4,HContingencia,Are0056,81556728.0,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Caso3,HEsperado,Are0056,81610784.0,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Caso4,HContingencia,Are0012,23464286.0,2024,31
2024-08-04,43,2025-05-26,2025-06-01,Caso3,HEsperado,Are0012,22874286.0,2024,31
2024-07-14,46,2025-05-26,2025-06-01,Estocastico,Percentil 5,Are0056,31257186.0,2024,28
2024-07-14,46,2025-05-26,2025-06-01,Estocastico,Percentil 95,Are0012,7439857.0,2024,28
2024-07-14,46,2025-05-26,2025-06-01,Estocastico,Percentil 5,Are0012,7439857.0,2024,28
2024-07-14,46,2025-05-26,2025-06-01,Estocastico,Percentil 95,Are0002,73021168.0,2024,28
2024-07-14,46,2025-05-26,2025-06-01,Estocastico,Percentil 5,Are0002,73021168.0,2024,28
2024-07-14,46,2025-05-26,2025-06-01,Estocastico,Promedio,Are0127,4920495.5,2024,28
2024-07-14,46,2025-05-26,2025-06-01,Caso4,HContingencia,Are0127,4824143.0,2024,28
2024-07-14,46,2025-05-26,2025-06-01,Estocastico,Promedio,Are0010,297325728.0,2024,28
2024-07-14,46,2025-05-26,2025-06-01,Caso4,HContingencia,Are0010,364928576.0,2024,28
2024-07-14,46,2025-05-26,2025-06-01,Estocastico,Promedio,Are0128,42546952.0,2024,28
2024-07-14,46,2025-05-26,2025-06-01,Caso4,HContingencia,Are0128,44838200.0,2024,28
2024-07-14,46,2025-05-26,2025-06-01,Estocastico,Promedio,Are0056,72562920.0,2024,28
2024-07-14,46,2025-05-26,2025-06-01,Caso4,HContingencia,Are0056,99480368.0,2024,28
2024-07-14,46,2025-05-26,2025-06-01,Estocastico,Promedio,Are0012,23056282.0,2024,28
2024-07-14,46,2025-05-26,2025-06-01,Caso4,HContingencia,Are0012,23647142.0,2024,28
2024-07-14,46,2025-05-26,2025-06-01,Estocastico,Promedio,Are0002,154239408.0,2024,28
2024-07-14,46,2025-05-26,2025-06-01,Caso4,HContingencia,Are0002,192139120.0,2024,28
2024-07-14,46,2025-05-26,2025-06-01,Caso3,HEsperado,Are0127,3928000.0,2024,28
2024-07-14,46,2025-05-26,2025-06-01,Caso5,H16-18,Are0127,4303714.5,2024,28
2024-07-14,46,2025-05-26,2025-06-01,Caso3,HEsperado,Are0010,359157152.0,2024,28
2024-07-14,46,2025-05-26,2025-06-01,Caso5,H16-18,Are0010,369900000.0,2024,28
2024-07-14,46,2025-05-26,2025-06-01,Caso3,HEsperado,Are0128,44605900.0,2024,28
2024-07-14,46,2025-05-26,2025-06-01,Caso5,H16-18,Are0128,50670016.0,2024,28
2024-07-14,46,2025-05-26,2025-06-01,Caso3,HEsperado,Are0056,98132600.0,2024,28
2024-07-14,46,2025-05-26,2025-06-01,Caso5,H16-18,Are0056,81468288.0,2024,28
2024-07-14,46,2025-05-26,2025-06-01,Caso3,HEsperado,Are0012,20868572.0,2024,28
2024-07-14,46,2025-05-26,2025-06-01,Caso5,H16-18,Are0012,30421428.0,2024,28
