FechaPublicacion,Etapa,FechaInicio,FechaFin,Caso,NombreCaso,CodigoAreaOperativa,AportesProyectados,AnioEstudio,MesEstudio
2023-10-09,34,2025-05-01,2025-05-31,Coordinado,Percentil 5,Are0002,88940608.0,2022,8
2023-10-09,34,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0128,30213746.0,2022,8
2023-10-09,34,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0128,30213746.0,2022,8
2023-10-09,34,2025-05-01,2025-05-31,Coordinado,Percentil 95,Are0056,40885836.0,2022,8
2023-10-09,34,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0127,2397193.5,2022,8
2023-10-09,34,2025-05-01,2025-05-31,Coordinado,Promedio,Are0056,59699240.0,2022,8
2023-10-09,34,2025-05-01,2025-05-31,Coordinado,Percentil 95,Are0002,88940608.0,2022,8
2023-10-09,34,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0127,2397193.5,2022,8
2023-10-09,34,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0002,92459800.0,2022,8
2023-10-09,34,2025-05-01,2025-05-31,Autonomo,Promedio,Are0012,24988812.0,2022,8
2023-10-09,34,2025-05-01,2025-05-31,Autonomo,Promedio,Are0127,4624156.0,2022,8
2023-10-09,34,2025-05-01,2025-05-31,Autonomo,Promedio,Are0010,292511424.0,2022,8
2023-10-09,34,2025-05-01,2025-05-31,Autonomo,Promedio,Are0002,152218288.0,2022,8
2023-10-09,34,2025-05-01,2025-05-31,Coordinado,Percentil 5,Are0012,9333871.0,2022,8
2023-10-09,34,2025-05-01,2025-05-31,Coordinado,Percentil 5,Are0128,27002606.0,2022,8
2023-10-09,34,2025-05-01,2025-05-31,Coordinado,Percentil 5,Are0127,2066612.875,2022,8
2024-11-15,7,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0056,38645824.0,2024,11
2024-11-15,7,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0056,38645824.0,2024,11
2024-11-15,7,2025-05-01,2025-05-31,Autonomo,Promedio,Are0056,65587436.0,2024,11
2024-11-15,7,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0012,6384516.0,2024,11
2024-11-15,7,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0012,6384516.0,2024,11
2024-11-15,7,2025-05-01,2025-05-31,Autonomo,Promedio,Are0012,22819396.0,2024,11
2024-11-15,7,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0002,64405904.0,2024,11
2024-11-15,7,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0002,64405904.0,2024,11
2024-11-15,7,2025-05-01,2025-05-31,Autonomo,Promedio,Are0002,128004568.0,2024,11
2024-04-15,14,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0127,1459290.375,2024,4
2024-04-15,14,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0127,1459290.375,2024,4
2024-04-15,14,2025-05-01,2025-05-31,Autonomo,Promedio,Are0127,4152755.75,2024,4
2024-04-15,14,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0010,373516128.0,2024,4
2024-04-15,14,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0010,133377416.0,2024,4
2024-04-15,14,2025-05-01,2025-05-31,Autonomo,Promedio,Are0010,274698272.0,2024,4
2024-04-15,14,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0128,22657336.0,2024,4
2024-04-15,14,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0128,22657336.0,2024,4
2024-04-15,14,2025-05-01,2025-05-31,Autonomo,Promedio,Are0128,42231140.0,2024,4
2024-04-15,14,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0056,35524120.0,2024,4
2024-04-15,14,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0056,35524120.0,2024,4
2024-04-15,14,2025-05-01,2025-05-31,Autonomo,Promedio,Are0056,68659024.0,2024,4
2024-04-15,14,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0012,7822258.0,2024,4
2024-04-15,14,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0012,7822258.0,2024,4
2024-04-15,14,2025-05-01,2025-05-31,Autonomo,Promedio,Are0012,21995662.0,2024,4
2024-04-15,14,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0002,54120964.0,2024,4
2024-04-15,14,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0002,54120964.0,2024,4
2024-04-15,14,2025-05-01,2025-05-31,Autonomo,Promedio,Are0002,137659792.0,2024,4
2024-09-15,9,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0127,1784838.75,2024,9
2024-09-15,9,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0056,40212112.0,2024,9
2024-09-15,9,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0012,6946451.5,2024,9
2024-09-15,9,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0002,54974960.0,2024,9
2024-09-15,9,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0127,1784838.75,2024,9
2024-09-15,9,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0010,423935488.0,2024,9
2024-09-15,9,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0128,24228448.0,2024,9
2024-09-15,9,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0056,40212112.0,2024,9
2024-09-15,9,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0012,6946451.5,2024,9
2024-09-15,9,2025-05-01,2025-05-31,Autonomo,Promedio,Are0127,4037332.0,2024,9
2024-09-15,9,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0010,134025808.0,2024,9
2024-09-15,9,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0128,24228448.0,2024,9
2024-09-15,9,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0002,54974960.0,2024,9
2024-09-15,9,2025-05-01,2025-05-31,Autonomo,Promedio,Are0010,265879680.0,2024,9
2024-09-15,9,2025-05-01,2025-05-31,Autonomo,Promedio,Are0128,41650468.0,2024,9
2024-09-15,9,2025-05-01,2025-05-31,Autonomo,Promedio,Are0056,66256728.0,2024,9
2024-09-15,9,2025-05-01,2025-05-31,Autonomo,Promedio,Are0012,20452000.0,2024,9
2024-09-15,9,2025-05-01,2025-05-31,Autonomo,Promedio,Are0002,133483440.0,2024,9
2024-10-15,8,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0127,2281032.25,2024,10
2024-10-15,8,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0127,2281032.25,2024,10
2024-10-15,8,2025-05-01,2025-05-31,Autonomo,Promedio,Are0127,4677338.5,2024,10
2024-10-15,8,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0010,500741920.0,2024,10
2024-10-15,8,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0010,132751616.0,2024,10
2024-10-15,8,2025-05-01,2025-05-31,Autonomo,Promedio,Are0010,272934272.0,2024,10
2024-10-15,8,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0128,22939552.0,2024,10
2024-10-15,8,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0128,22939552.0,2024,10
2024-10-15,8,2025-05-01,2025-05-31,Autonomo,Promedio,Are0128,43634676.0,2024,10
2024-10-15,8,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0056,33197146.0,2024,10
2024-10-15,8,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0056,33197146.0,2024,10
2024-10-15,8,2025-05-01,2025-05-31,Autonomo,Promedio,Are0056,66777716.0,2024,10
2024-10-15,8,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0012,6998064.5,2024,10
2024-10-15,8,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0012,6998064.5,2024,10
2024-10-15,8,2025-05-01,2025-05-31,Autonomo,Promedio,Are0012,22636384.0,2024,10
2024-10-15,8,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0002,59999120.0,2024,10
2024-10-15,8,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0002,59999120.0,2024,10
2024-10-15,8,2025-05-01,2025-05-31,Autonomo,Promedio,Are0002,135207776.0,2024,10
2024-02-15,16,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0127,1794032.25,2024,2
2024-02-15,16,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0127,1794032.25,2024,2
2024-02-15,16,2025-05-01,2025-05-31,Autonomo,Promedio,Are0127,4174274.25,2024,2
2024-02-15,16,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0010,521612896.0,2024,2
2024-02-15,16,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0010,162916128.0,2024,2
2024-02-15,16,2025-05-01,2025-05-31,Autonomo,Promedio,Are0010,277568768.0,2024,2
2024-02-15,16,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0128,28464588.0,2024,2
2024-02-15,16,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0128,28464588.0,2024,2
2024-03-20,15,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0056,41708416.0,2024,3
2024-03-20,15,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0056,41708416.0,2024,3
2024-03-20,15,2025-05-01,2025-05-31,Autonomo,Promedio,Are0056,69480176.0,2024,3
2024-03-20,15,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0012,9013871.0,2024,3
2024-03-20,15,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0012,9013871.0,2024,3
2024-03-20,15,2025-05-01,2025-05-31,Autonomo,Promedio,Are0012,22328058.0,2024,3
2024-03-20,15,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0002,65262408.0,2024,3
2024-03-20,15,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0002,65262408.0,2024,3
2024-03-20,15,2025-05-01,2025-05-31,Autonomo,Promedio,Are0002,138767376.0,2024,3
2024-02-02,17,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0127,2283935.5,2024,1
2024-02-02,17,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0127,2283935.5,2024,1
2024-02-02,17,2025-05-01,2025-05-31,Autonomo,Promedio,Are0127,4050277.5,2024,1
2024-02-02,17,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0010,384709664.0,2024,1
2024-02-02,17,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0010,190864512.0,2024,1
2024-02-02,17,2025-05-01,2025-05-31,Autonomo,Promedio,Are0010,279300736.0,2024,1
2024-02-02,17,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0128,30310212.0,2024,1
2024-02-02,17,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0128,30310212.0,2024,1
2024-02-02,17,2025-05-01,2025-05-31,Autonomo,Promedio,Are0128,42215140.0,2024,1
2024-02-02,17,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0056,46791960.0,2024,1
2024-02-02,17,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0056,46791960.0,2024,1
2024-02-02,17,2025-05-01,2025-05-31,Autonomo,Promedio,Are0056,70011984.0,2024,1
2024-02-02,17,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0012,9938710.0,2024,1
2024-02-02,17,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0012,9938710.0,2024,1
2024-02-02,17,2025-05-01,2025-05-31,Autonomo,Promedio,Are0012,23072970.0,2024,1
2024-02-02,17,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0002,78901760.0,2024,1
2024-02-02,17,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0002,78901760.0,2024,1
2024-02-02,17,2025-05-01,2025-05-31,Autonomo,Promedio,Are0002,139950448.0,2024,1
2025-03-15,3,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0127,2482838.75,2025,3
2025-03-15,3,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0127,2482838.75,2025,3
2025-03-15,3,2025-05-01,2025-05-31,Autonomo,Promedio,Are0127,5000347.0,2025,3
2025-03-15,3,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0010,490709664.0,2025,3
2025-03-15,3,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0010,171529040.0,2025,3
2025-03-15,3,2025-05-01,2025-05-31,Autonomo,Promedio,Are0010,297657568.0,2025,3
2025-03-15,3,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0128,30398678.0,2025,3
2025-03-15,3,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0128,30398678.0,2025,3
2025-03-15,3,2025-05-01,2025-05-31,Autonomo,Promedio,Are0128,45845912.0,2025,3
2025-03-15,3,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0056,44718780.0,2025,3
2025-03-15,3,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0056,44718780.0,2025,3
2025-03-15,3,2025-05-01,2025-05-31,Autonomo,Promedio,Are0056,75274392.0,2025,3
2025-03-15,3,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0012,8299032.5,2025,3
2025-03-15,3,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0012,8299032.5,2025,3
2025-03-15,3,2025-05-01,2025-05-31,Autonomo,Promedio,Are0012,23668710.0,2025,3
2025-03-15,3,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0002,75866600.0,2025,3
2025-03-15,3,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0002,75866600.0,2025,3
2025-03-15,3,2025-05-01,2025-05-31,Autonomo,Promedio,Are0002,147867824.0,2025,3
2025-05-15,1,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0127,3844516.25,2025,5
2025-05-15,1,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0127,3844516.25,2025,5
2025-05-15,1,2025-05-01,2025-05-31,Autonomo,Promedio,Are0127,6060951.5,2025,5
2025-05-15,1,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0010,482774208.0,2025,5
2025-05-15,1,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0010,226725808.0,2025,5
2025-05-15,1,2025-05-01,2025-05-31,Autonomo,Promedio,Are0010,342460224.0,2025,5
2025-05-15,1,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0128,33314600.0,2025,5
2025-05-15,1,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0128,33314600.0,2025,5
2025-05-15,1,2025-05-01,2025-05-31,Autonomo,Promedio,Are0128,51198176.0,2025,5
2025-05-15,1,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0056,48531776.0,2025,5
2025-05-15,1,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0056,48531776.0,2025,5
2025-05-15,1,2025-05-01,2025-05-31,Autonomo,Promedio,Are0056,85869144.0,2025,5
2025-05-15,1,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0012,13007419.0,2025,5
2025-05-15,1,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0012,13007419.0,2025,5
2025-05-15,1,2025-05-01,2025-05-31,Autonomo,Promedio,Are0012,26030510.0,2025,5
2025-05-15,1,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0002,108652704.0,2025,5
2025-05-15,1,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0002,108652704.0,2025,5
2025-05-15,1,2025-05-01,2025-05-31,Autonomo,Promedio,Are0002,173302480.0,2025,5
2024-11-15,7,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0127,1798129.0,2024,11
2024-11-15,7,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0127,1798129.0,2024,11
2024-11-15,7,2025-05-01,2025-05-31,Autonomo,Promedio,Are0127,4710319.5,2024,11
2024-11-15,7,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0010,456709664.0,2024,11
2024-11-15,7,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0010,143758064.0,2024,11
2024-11-15,7,2025-05-01,2025-05-31,Autonomo,Promedio,Are0010,264217104.0,2024,11
2024-11-15,7,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0128,27217862.0,2024,11
2024-11-15,7,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0128,27217862.0,2024,11
2024-11-15,7,2025-05-01,2025-05-31,Autonomo,Promedio,Are0128,43095704.0,2024,11
2024-07-15,11,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0012,8570000.0,2024,7
2024-07-15,11,2025-05-01,2025-05-31,Autonomo,Promedio,Are0127,3986761.5,2024,7
2024-07-15,11,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0010,171803232.0,2024,7
2024-07-15,11,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0128,27540778.0,2024,7
2024-07-15,11,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0002,65385692.0,2024,7
2024-07-15,11,2025-05-01,2025-05-31,Autonomo,Promedio,Are0010,279289920.0,2024,7
2024-07-15,11,2025-05-01,2025-05-31,Autonomo,Promedio,Are0128,42683656.0,2024,7
2024-07-15,11,2025-05-01,2025-05-31,Autonomo,Promedio,Are0056,67951280.0,2024,7
2024-07-15,11,2025-05-01,2025-05-31,Autonomo,Promedio,Are0012,21645942.0,2024,7
2024-07-15,11,2025-05-01,2025-05-31,Autonomo,Promedio,Are0002,143022480.0,2024,7
2024-08-15,10,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0127,1461709.625,2024,8
2024-08-15,10,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0056,34017232.0,2024,8
2024-08-15,10,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0012,7854838.5,2024,8
2024-08-15,10,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0002,81996488.0,2024,8
2024-08-15,10,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0127,1461709.625,2024,8
2024-08-15,10,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0010,430000000.0,2024,8
2024-08-15,10,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0128,27150954.0,2024,8
2024-08-15,10,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0056,34017232.0,2024,8
2024-08-15,10,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0012,7854838.5,2024,8
2024-08-15,10,2025-05-01,2025-05-31,Autonomo,Promedio,Are0127,3996079.0,2024,8
2024-08-15,10,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0010,169490320.0,2024,8
2024-08-15,10,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0128,27150954.0,2024,8
2024-08-15,10,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0002,81996488.0,2024,8
2024-08-15,10,2025-05-01,2025-05-31,Autonomo,Promedio,Are0010,277116768.0,2024,8
2024-08-15,10,2025-05-01,2025-05-31,Autonomo,Promedio,Are0128,42778576.0,2024,8
2024-08-15,10,2025-05-01,2025-05-31,Autonomo,Promedio,Are0056,66556000.0,2024,8
2024-08-15,10,2025-05-01,2025-05-31,Autonomo,Promedio,Are0012,22390884.0,2024,8
2024-08-15,10,2025-05-01,2025-05-31,Autonomo,Promedio,Are0002,141395552.0,2024,8
2024-01-15,18,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0127,2184290.25,2023,12
2024-01-15,18,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0127,2184290.25,2023,12
2024-01-15,18,2025-05-01,2025-05-31,Autonomo,Promedio,Are0127,4037923.75,2023,12
2024-01-15,18,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0010,393161280.0,2023,12
2024-01-15,18,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0010,190922576.0,2023,12
2024-01-15,18,2025-05-01,2025-05-31,Autonomo,Promedio,Are0010,277692416.0,2023,12
2024-01-15,18,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0128,30639678.0,2023,12
2024-01-15,18,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0128,30639678.0,2023,12
2024-01-15,18,2025-05-01,2025-05-31,Autonomo,Promedio,Are0128,43013288.0,2023,12
2024-01-15,18,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0056,45232376.0,2023,12
2024-01-15,18,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0056,45232376.0,2023,12
2024-01-15,18,2025-05-01,2025-05-31,Autonomo,Promedio,Are0056,69587592.0,2023,12
2024-01-15,18,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0012,8709032.0,2023,12
2024-01-15,18,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0012,8709032.0,2023,12
2024-01-15,18,2025-05-01,2025-05-31,Autonomo,Promedio,Are0012,22433736.0,2023,12
2024-01-15,18,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0002,84841128.0,2023,12
2024-01-15,18,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0002,84841128.0,2023,12
2024-01-15,18,2025-05-01,2025-05-31,Autonomo,Promedio,Are0002,138620064.0,2023,12
2025-01-23,5,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0127,1977193.5,2025,1
2025-01-23,5,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0127,1977193.5,2025,1
2025-01-23,5,2025-05-01,2025-05-31,Autonomo,Promedio,Are0127,4344537.5,2025,1
2025-01-23,5,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0010,469064512.0,2025,1
2025-01-23,5,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0010,134674192.0,2025,1
2025-01-23,5,2025-05-01,2025-05-31,Autonomo,Promedio,Are0010,254143168.0,2025,1
2025-01-23,5,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0128,25033210.0,2025,1
2025-01-23,5,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0128,25033210.0,2025,1
2025-01-23,5,2025-05-01,2025-05-31,Autonomo,Promedio,Are0128,41176052.0,2025,1
2025-01-23,5,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0056,31107432.0,2025,1
2025-01-23,5,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0056,31107432.0,2025,1
2025-01-23,5,2025-05-01,2025-05-31,Autonomo,Promedio,Are0056,65251216.0,2025,1
2025-01-23,5,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0012,6960322.5,2025,1
2025-01-23,5,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0012,6960322.5,2025,1
2025-01-23,5,2025-05-01,2025-05-31,Autonomo,Promedio,Are0012,21286452.0,2025,1
2025-01-23,5,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0002,55802328.0,2025,1
2025-01-23,5,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0002,55802328.0,2025,1
2025-01-23,5,2025-05-01,2025-05-31,Autonomo,Promedio,Are0002,122084824.0,2025,1
2025-02-15,4,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0127,2128032.25,2025,2
2025-02-15,4,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0127,2128032.25,2025,2
2025-02-15,4,2025-05-01,2025-05-31,Autonomo,Promedio,Are0127,4695352.5,2025,2
2025-02-15,4,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0010,461870976.0,2025,2
2025-02-15,4,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0010,153451616.0,2025,2
2025-02-15,4,2025-05-01,2025-05-31,Autonomo,Promedio,Are0010,274794816.0,2025,2
2025-02-15,4,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0128,26208304.0,2025,2
2024-02-15,16,2025-05-01,2025-05-31,Autonomo,Promedio,Are0128,42997992.0,2024,2
2024-02-15,16,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0056,41667608.0,2024,2
2024-02-15,16,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0056,41667608.0,2024,2
2024-02-15,16,2025-05-01,2025-05-31,Autonomo,Promedio,Are0056,69480816.0,2024,2
2024-02-15,16,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0012,9140000.0,2024,2
2024-02-15,16,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0012,9140000.0,2024,2
2024-02-15,16,2025-05-01,2025-05-31,Autonomo,Promedio,Are0012,22243704.0,2024,2
2024-02-15,16,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0002,65485568.0,2024,2
2024-02-15,16,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0002,65485568.0,2024,2
2024-02-15,16,2025-05-01,2025-05-31,Autonomo,Promedio,Are0002,138671632.0,2024,2
2024-06-16,12,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0127,1851709.625,2024,6
2024-06-16,12,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0056,35889552.0,2024,6
2024-06-16,12,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0012,6662903.0,2024,6
2024-06-16,12,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0002,59048268.0,2024,6
2024-06-16,12,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0127,1851709.625,2024,6
2024-06-16,12,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0010,473032256.0,2024,6
2024-06-16,12,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0128,23247796.0,2024,6
2024-06-16,12,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0056,35889552.0,2024,6
2024-06-16,12,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0012,6662903.0,2024,6
2024-06-16,12,2025-05-01,2025-05-31,Autonomo,Promedio,Are0127,4229346.0,2024,6
2024-06-16,12,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0010,133280648.0,2024,6
2024-06-16,12,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0128,23247796.0,2024,6
2024-06-16,12,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0002,59048268.0,2024,6
2024-06-16,12,2025-05-01,2025-05-31,Autonomo,Promedio,Are0010,278318496.0,2024,6
2024-06-16,12,2025-05-01,2025-05-31,Autonomo,Promedio,Are0128,43135116.0,2024,6
2024-06-16,12,2025-05-01,2025-05-31,Autonomo,Promedio,Are0056,70324928.0,2024,6
2024-06-16,12,2025-05-01,2025-05-31,Autonomo,Promedio,Are0012,21934238.0,2024,6
2024-06-16,12,2025-05-01,2025-05-31,Autonomo,Promedio,Are0002,138694752.0,2024,6
2024-12-16,6,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0127,2279774.25,2024,12
2024-12-16,6,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0127,2279774.25,2024,12
2024-12-16,6,2025-05-01,2025-05-31,Autonomo,Promedio,Are0127,4692795.0,2024,12
2024-12-16,6,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0010,438935488.0,2024,12
2024-12-16,6,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0010,165470960.0,2024,12
2024-12-16,6,2025-05-01,2025-05-31,Autonomo,Promedio,Are0010,268640960.0,2024,12
2024-12-16,6,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0128,26454930.0,2024,12
2024-12-16,6,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0128,26454930.0,2024,12
2024-12-16,6,2025-05-01,2025-05-31,Autonomo,Promedio,Are0128,41241560.0,2024,12
2024-12-16,6,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0056,40238212.0,2024,12
2024-12-16,6,2025-05-01,2025-05-31,Autonomo,Percentil 5,Are0056,40238212.0,2024,12
2024-12-16,6,2025-05-01,2025-05-31,Autonomo,Promedio,Are0056,72833792.0,2024,12
2024-12-16,6,2025-05-01,2025-05-31,Autonomo,Percentil 95,Are0012,7250322.5,2024,12
